Group,Country,Name,Image,Path,PersonPercentage,Predominant
Group B,United States Players,Images_Josh Sargent,Josh Sargent1.jpg,data/Images/Group B/United States Players/Images_Josh Sargent/Josh Sargent1.jpg,0.7153080305072804,False
Group B,United States Players,Images_Josh Sargent,Josh Sargent10.jpg,data/Images/Group B/United States Players/Images_Josh Sargent/Josh Sargent10.jpg,0.3823951985464666,False
Group B,United States Players,Images_Josh Sargent,Josh Sargent11.jpg,data/Images/Group B/United States Players/Images_Josh Sargent/Josh Sargent11.jpg,,False
Group B,United States Players,Images_Josh Sargent,Josh Sargent12.jpg,data/Images/Group B/United States Players/Images_Josh Sargent/Josh Sargent12.jpg,0.7603070601746335,False
Group B,United States Players,Images_Josh Sargent,Josh Sargent13.jpg,data/Images/Group B/United States Players/Images_Josh Sargent/Josh Sargent13.jpg,0.7091049680863806,False
Group B,United States Players,Images_Josh Sargent,Josh Sargent14.jpg,data/Images/Group B/United States Players/Images_Josh Sargent/Josh Sargent14.jpg,0.452069311976356,False
Group B,United States Players,Images_Josh Sargent,Josh Sargent16.jpg,data/Images/Group B/United States Players/Images_Josh Sargent/Josh Sargent16.jpg,0.7862016502873148,False
Group B,United States Players,Images_Josh Sargent,Josh Sargent17.jpg,data/Images/Group B/United States Players/Images_Josh Sargent/Josh Sargent17.jpg,0.6430745249112795,False
Group B,United States Players,Images_Josh Sargent,Josh Sargent18.jpg,data/Images/Group B/United States Players/Images_Josh Sargent/Josh Sargent18.jpg,0.7024407495637119,False
Group B,United States Players,Images_Josh Sargent,Josh Sargent2.jpg,data/Images/Group B/United States Players/Images_Josh Sargent/Josh Sargent2.jpg,0.8349192609948792,False
Group B,United States Players,Images_Josh Sargent,Josh Sargent21.jpg,data/Images/Group B/United States Players/Images_Josh Sargent/Josh Sargent21.jpg,0.5900671202378048,False
Group B,United States Players,Images_Josh Sargent,Josh Sargent22.jpg,data/Images/Group B/United States Players/Images_Josh Sargent/Josh Sargent22.jpg,0.7294154941803335,False
Group B,United States Players,Images_Josh Sargent,Josh Sargent26.jpg,data/Images/Group B/United States Players/Images_Josh Sargent/Josh Sargent26.jpg,0.3428793238857753,False
Group B,United States Players,Images_Josh Sargent,Josh Sargent27.jpg,data/Images/Group B/United States Players/Images_Josh Sargent/Josh Sargent27.jpg,0.5791014236307149,False
Group B,United States Players,Images_Josh Sargent,Josh Sargent28.jpg,data/Images/Group B/United States Players/Images_Josh Sargent/Josh Sargent28.jpg,0.4730990159348818,False
Group B,United States Players,Images_Josh Sargent,Josh Sargent3.jpg,data/Images/Group B/United States Players/Images_Josh Sargent/Josh Sargent3.jpg,0.8672886835254359,True
Group B,United States Players,Images_Josh Sargent,Josh Sargent31.jpg,data/Images/Group B/United States Players/Images_Josh Sargent/Josh Sargent31.jpg,,False
Group B,United States Players,Images_Josh Sargent,Josh Sargent33.jpg,data/Images/Group B/United States Players/Images_Josh Sargent/Josh Sargent33.jpg,,False
Group B,United States Players,Images_Josh Sargent,Josh Sargent35.jpg,data/Images/Group B/United States Players/Images_Josh Sargent/Josh Sargent35.jpg,0.8294622215233161,False
Group B,United States Players,Images_Josh Sargent,Josh Sargent39.jpg,data/Images/Group B/United States Players/Images_Josh Sargent/Josh Sargent39.jpg,0.9316373771302268,True
Group B,United States Players,Images_Josh Sargent,Josh Sargent4.jpg,data/Images/Group B/United States Players/Images_Josh Sargent/Josh Sargent4.jpg,0.3434452496611713,False
Group B,United States Players,Images_Josh Sargent,Josh Sargent42.jpg,data/Images/Group B/United States Players/Images_Josh Sargent/Josh Sargent42.jpg,0.5582409012134696,False
Group B,United States Players,Images_Josh Sargent,Josh Sargent45.jpg,data/Images/Group B/United States Players/Images_Josh Sargent/Josh Sargent45.jpg,,False
Group B,United States Players,Images_Josh Sargent,Josh Sargent47.jpg,data/Images/Group B/United States Players/Images_Josh Sargent/Josh Sargent47.jpg,0.4493132193203847,False
Group B,United States Players,Images_Josh Sargent,Josh Sargent5.jpg,data/Images/Group B/United States Players/Images_Josh Sargent/Josh Sargent5.jpg,0.854308165439227,True
Group B,United States Players,Images_Josh Sargent,Josh Sargent7.jpg,data/Images/Group B/United States Players/Images_Josh Sargent/Josh Sargent7.jpg,0.2980816868222367,False
Group B,United States Players,Images_Josh Sargent,Josh Sargent9.jpg,data/Images/Group B/United States Players/Images_Josh Sargent/Josh Sargent9.jpg,0.8009859575143462,False
Group B,United States Players,Images_Kellyn Acosta,Kellyn Acosta1.jpg,data/Images/Group B/United States Players/Images_Kellyn Acosta/Kellyn Acosta1.jpg,0.47234664134662,False
Group B,United States Players,Images_Kellyn Acosta,Kellyn Acosta16.jpg,data/Images/Group B/United States Players/Images_Kellyn Acosta/Kellyn Acosta16.jpg,0.8140579525368468,False
Group B,United States Players,Images_Kellyn Acosta,Kellyn Acosta20.jpg,data/Images/Group B/United States Players/Images_Kellyn Acosta/Kellyn Acosta20.jpg,0.513750231101697,False
Group B,United States Players,Images_Kellyn Acosta,Kellyn Acosta24.jpg,data/Images/Group B/United States Players/Images_Kellyn Acosta/Kellyn Acosta24.jpg,0.1937518433593201,False
Group B,United States Players,Images_Kellyn Acosta,Kellyn Acosta25.jpg,data/Images/Group B/United States Players/Images_Kellyn Acosta/Kellyn Acosta25.jpg,0.2369409098035188,False
Group B,United States Players,Images_Kellyn Acosta,Kellyn Acosta29.jpg,data/Images/Group B/United States Players/Images_Kellyn Acosta/Kellyn Acosta29.jpg,,False
Group B,United States Players,Images_Kellyn Acosta,Kellyn Acosta3.jpg,data/Images/Group B/United States Players/Images_Kellyn Acosta/Kellyn Acosta3.jpg,0.9338392405420608,True
Group B,United States Players,Images_Kellyn Acosta,Kellyn Acosta30.jpg,data/Images/Group B/United States Players/Images_Kellyn Acosta/Kellyn Acosta30.jpg,0.3450731539221819,False
Group B,United States Players,Images_Kellyn Acosta,Kellyn Acosta32.jpg,data/Images/Group B/United States Players/Images_Kellyn Acosta/Kellyn Acosta32.jpg,0.3248698363635729,False
Group B,United States Players,Images_Kellyn Acosta,Kellyn Acosta34.jpg,data/Images/Group B/United States Players/Images_Kellyn Acosta/Kellyn Acosta34.jpg,0.5584800106594638,False
Group B,United States Players,Images_Kellyn Acosta,Kellyn Acosta37.jpg,data/Images/Group B/United States Players/Images_Kellyn Acosta/Kellyn Acosta37.jpg,0.4223423364436154,False
Group B,United States Players,Images_Kellyn Acosta,Kellyn Acosta42.jpg,data/Images/Group B/United States Players/Images_Kellyn Acosta/Kellyn Acosta42.jpg,0.2307586065858413,False
Group B,United States Players,Images_Kellyn Acosta,Kellyn Acosta46.jpg,data/Images/Group B/United States Players/Images_Kellyn Acosta/Kellyn Acosta46.jpg,0.3547416263614164,False
Group B,United States Players,Images_Kellyn Acosta,Kellyn Acosta5.jpg,data/Images/Group B/United States Players/Images_Kellyn Acosta/Kellyn Acosta5.jpg,,False
Group B,United States Players,Images_Kellyn Acosta,Kellyn Acosta7.jpg,data/Images/Group B/United States Players/Images_Kellyn Acosta/Kellyn Acosta7.jpg,0.8625330034303729,True
Group B,United States Players,Images_Luca de la Torre,Luca de la Torre1.jpg,data/Images/Group B/United States Players/Images_Luca de la Torre/Luca de la Torre1.jpg,0.5294071734157161,False
Group B,United States Players,Images_Luca de la Torre,Luca de la Torre11.jpg,data/Images/Group B/United States Players/Images_Luca de la Torre/Luca de la Torre11.jpg,0.6379247812212415,False
Group B,United States Players,Images_Luca de la Torre,Luca de la Torre14.jpg,data/Images/Group B/United States Players/Images_Luca de la Torre/Luca de la Torre14.jpg,0.5577249774584047,False
Group B,United States Players,Images_Luca de la Torre,Luca de la Torre19.jpg,data/Images/Group B/United States Players/Images_Luca de la Torre/Luca de la Torre19.jpg,0.7962177109269007,False
Group B,United States Players,Images_Luca de la Torre,Luca de la Torre20.jpg,data/Images/Group B/United States Players/Images_Luca de la Torre/Luca de la Torre20.jpg,0.4256734727483924,False
Group B,United States Players,Images_Luca de la Torre,Luca de la Torre25.jpg,data/Images/Group B/United States Players/Images_Luca de la Torre/Luca de la Torre25.jpg,,False
Group B,United States Players,Images_Luca de la Torre,Luca de la Torre27.jpg,data/Images/Group B/United States Players/Images_Luca de la Torre/Luca de la Torre27.jpg,0.8681721850503784,True
Group B,United States Players,Images_Luca de la Torre,Luca de la Torre28.jpg,data/Images/Group B/United States Players/Images_Luca de la Torre/Luca de la Torre28.jpg,,False
Group B,United States Players,Images_Luca de la Torre,Luca de la Torre32.jpg,data/Images/Group B/United States Players/Images_Luca de la Torre/Luca de la Torre32.jpg,0.6173844060823386,False
Group B,United States Players,Images_Luca de la Torre,Luca de la Torre37.jpg,data/Images/Group B/United States Players/Images_Luca de la Torre/Luca de la Torre37.jpg,0.5630557972264636,False
Group B,United States Players,Images_Luca de la Torre,Luca de la Torre38.jpg,data/Images/Group B/United States Players/Images_Luca de la Torre/Luca de la Torre38.jpg,0.6240880134648357,False
Group B,United States Players,Images_Luca de la Torre,Luca de la Torre39.jpg,data/Images/Group B/United States Players/Images_Luca de la Torre/Luca de la Torre39.jpg,0.7852185796967055,False
Group B,United States Players,Images_Luca de la Torre,Luca de la Torre4.jpg,data/Images/Group B/United States Players/Images_Luca de la Torre/Luca de la Torre4.jpg,0.6954397305067859,False
Group B,United States Players,Images_Luca de la Torre,Luca de la Torre40.jpg,data/Images/Group B/United States Players/Images_Luca de la Torre/Luca de la Torre40.jpg,0.600950808066026,False
Group B,United States Players,Images_Luca de la Torre,Luca de la Torre43.jpg,data/Images/Group B/United States Players/Images_Luca de la Torre/Luca de la Torre43.jpg,0.5432260094030806,False
Group B,United States Players,Images_Luca de la Torre,Luca de la Torre45.jpg,data/Images/Group B/United States Players/Images_Luca de la Torre/Luca de la Torre45.jpg,0.2784584170479363,False
Group B,United States Players,Images_Luca de la Torre,Luca de la Torre46.jpg,data/Images/Group B/United States Players/Images_Luca de la Torre/Luca de la Torre46.jpg,0.3124163473130653,False
Group B,United States Players,Images_Luca de la Torre,Luca de la Torre49.jpg,data/Images/Group B/United States Players/Images_Luca de la Torre/Luca de la Torre49.jpg,0.3735353769578116,False
Group B,United States Players,Images_Matt Turner,Matt Turner11.jpg,data/Images/Group B/United States Players/Images_Matt Turner/Matt Turner11.jpg,0.3716142802013739,False
Group B,United States Players,Images_Matt Turner,Matt Turner12.jpg,data/Images/Group B/United States Players/Images_Matt Turner/Matt Turner12.jpg,,False
Group B,United States Players,Images_Matt Turner,Matt Turner13.jpg,data/Images/Group B/United States Players/Images_Matt Turner/Matt Turner13.jpg,0.6076287309301528,False
Group B,United States Players,Images_Matt Turner,Matt Turner14.jpg,data/Images/Group B/United States Players/Images_Matt Turner/Matt Turner14.jpg,0.3904480767224728,False
Group B,United States Players,Images_Matt Turner,Matt Turner16.jpg,data/Images/Group B/United States Players/Images_Matt Turner/Matt Turner16.jpg,0.571333329212004,False
Group B,United States Players,Images_Matt Turner,Matt Turner17.jpg,data/Images/Group B/United States Players/Images_Matt Turner/Matt Turner17.jpg,0.3553617107450313,False
Group B,United States Players,Images_Matt Turner,Matt Turner18.jpg,data/Images/Group B/United States Players/Images_Matt Turner/Matt Turner18.jpg,0.4361677083590607,False
Group B,United States Players,Images_Matt Turner,Matt Turner20.jpg,data/Images/Group B/United States Players/Images_Matt Turner/Matt Turner20.jpg,0.4189590958678794,False
Group B,United States Players,Images_Matt Turner,Matt Turner22.jpg,data/Images/Group B/United States Players/Images_Matt Turner/Matt Turner22.jpg,0.6563503231321903,False
Group B,United States Players,Images_Matt Turner,Matt Turner23.jpg,data/Images/Group B/United States Players/Images_Matt Turner/Matt Turner23.jpg,0.5215257850006296,False
Group B,United States Players,Images_Matt Turner,Matt Turner24.jpg,data/Images/Group B/United States Players/Images_Matt Turner/Matt Turner24.jpg,0.6064189784373619,False
Group B,United States Players,Images_Matt Turner,Matt Turner26.jpg,data/Images/Group B/United States Players/Images_Matt Turner/Matt Turner26.jpg,0.5035832937718235,False
Group B,United States Players,Images_Matt Turner,Matt Turner28.jpg,data/Images/Group B/United States Players/Images_Matt Turner/Matt Turner28.jpg,0.459800513709817,False
Group B,United States Players,Images_Matt Turner,Matt Turner29.jpg,data/Images/Group B/United States Players/Images_Matt Turner/Matt Turner29.jpg,0.7285098512806406,False
Group B,United States Players,Images_Matt Turner,Matt Turner30.jpg,data/Images/Group B/United States Players/Images_Matt Turner/Matt Turner30.jpg,0.3216077207032607,False
Group B,United States Players,Images_Matt Turner,Matt Turner31.jpg,data/Images/Group B/United States Players/Images_Matt Turner/Matt Turner31.jpg,0.4216366892647033,False
Group B,United States Players,Images_Matt Turner,Matt Turner32.jpg,data/Images/Group B/United States Players/Images_Matt Turner/Matt Turner32.jpg,0.3322884759497082,False
Group B,United States Players,Images_Matt Turner,Matt Turner34.jpg,data/Images/Group B/United States Players/Images_Matt Turner/Matt Turner34.jpg,0.8764864196658853,True
Group B,United States Players,Images_Matt Turner,Matt Turner35.jpg,data/Images/Group B/United States Players/Images_Matt Turner/Matt Turner35.jpg,,False
Group B,United States Players,Images_Matt Turner,Matt Turner36.jpg,data/Images/Group B/United States Players/Images_Matt Turner/Matt Turner36.jpg,,False
Group B,United States Players,Images_Matt Turner,Matt Turner4.jpg,data/Images/Group B/United States Players/Images_Matt Turner/Matt Turner4.jpg,0.3005154469614002,False
Group B,United States Players,Images_Matt Turner,Matt Turner41.jpg,data/Images/Group B/United States Players/Images_Matt Turner/Matt Turner41.jpg,0.4294763504053312,False
Group B,United States Players,Images_Matt Turner,Matt Turner42.jpg,data/Images/Group B/United States Players/Images_Matt Turner/Matt Turner42.jpg,0.2408340349548552,False
Group B,United States Players,Images_Matt Turner,Matt Turner43.jpg,data/Images/Group B/United States Players/Images_Matt Turner/Matt Turner43.jpg,0.301434472710038,False
Group B,United States Players,Images_Matt Turner,Matt Turner45.jpg,data/Images/Group B/United States Players/Images_Matt Turner/Matt Turner45.jpg,0.5726427540999448,False
Group B,United States Players,Images_Matt Turner,Matt Turner47.jpg,data/Images/Group B/United States Players/Images_Matt Turner/Matt Turner47.jpg,,False
Group B,United States Players,Images_Matt Turner,Matt Turner48.jpg,data/Images/Group B/United States Players/Images_Matt Turner/Matt Turner48.jpg,0.6383269703111877,False
Group B,United States Players,Images_Matt Turner,Matt Turner6.jpg,data/Images/Group B/United States Players/Images_Matt Turner/Matt Turner6.jpg,,False
Group B,United States Players,Images_Matt Turner,Matt Turner9.jpg,data/Images/Group B/United States Players/Images_Matt Turner/Matt Turner9.jpg,0.8906264513867178,True
Group B,United States Players,Images_Sean Johnson,Sean Johnson12.jpg,data/Images/Group B/United States Players/Images_Sean Johnson/Sean Johnson12.jpg,0.4426974801374881,False
Group B,United States Players,Images_Sean Johnson,Sean Johnson13.jpg,data/Images/Group B/United States Players/Images_Sean Johnson/Sean Johnson13.jpg,0.3614232321687963,False
Group B,United States Players,Images_Sean Johnson,Sean Johnson14.jpg,data/Images/Group B/United States Players/Images_Sean Johnson/Sean Johnson14.jpg,0.5194197124075384,False
